"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€                "
2016,9,"Sant Andreu",60,"Sant Andreu",34,15170
2016,9,"Sant Andreu",60,"Sant Andreu",35,16204
2016,9,"Sant Andreu",60,"Sant Andreu",36,17613
2016,9,"Sant Andreu",60,"Sant Andreu",37,14705
2016,9,"Sant Andreu",60,"Sant Andreu",38,18612
2016,9,"Sant Andreu",60,"Sant Andreu",39,18099
2016,9,"Sant Andreu",60,"Sant Andreu",40,18422
2016,9,"Sant Andreu",60,"Sant Andreu",41,16894
2016,9,"Sant Andreu",60,"Sant Andreu",42,18812
2016,9,"Sant Andreu",60,"Sant Andreu",43,16463
2016,9,"Sant Andreu",60,"Sant Andreu",44,17787
2016,9,"Sant Andreu",60,"Sant Andreu",45,17477
2016,9,"Sant Andreu",60,"Sant Andreu",46,18804
2016,9,"Sant Andreu",60,"Sant Andreu",47,19876
2016,9,"Sant Andreu",60,"Sant Andreu",48,17227
2016,9,"Sant Andreu",60,"Sant Andreu",49,16792
2016,9,"Sant Andreu",60,"Sant Andreu",50,19391
2016,9,"Sant Andreu",60,"Sant Andreu",51,18640
2016,9,"Sant Andreu",60,"Sant Andreu",52,16782
2016,9,"Sant Andreu",60,"Sant Andreu",53,20447
2016,9,"Sant Andreu",60,"Sant Andreu",54,18922
2016,9,"Sant Andreu",61,"la Sagrera",55,15087
2016,9,"Sant Andreu",61,"la Sagrera",56,17652
2016,9,"Sant Andreu",61,"la Sagrera",57,16085
2016,9,"Sant Andreu",61,"la Sagrera",58,17977
2016,9,"Sant Andreu",61,"la Sagrera",59,16250
2016,9,"Sant Andreu",61,"la Sagrera",60,16406
2016,9,"Sant Andreu",61,"la Sagrera",61,19579
2016,9,"Sant Andreu",61,"la Sagrera",62,15996
2016,9,"Sant Andreu",61,"la Sagrera",63,19524
2016,9,"Sant Andreu",61,"la Sagrera",64,17864
2016,9,"Sant Andreu",61,"la Sagrera",65,16575
2016,9,"Sant Andreu",61,"la Sagrera",66,18999
2016,9,"Sant Andreu",61,"la Sagrera",67,15088
2016,9,"Sant Andreu",61,"la Sagrera",68,18676
2016,9,"Sant Andreu",61,"la Sagrera",69,16913
2016,9,"Sant Andreu",61,"la Sagrera",70,12539
2016,9,"Sant Andreu",61,"la Sagrera",71,16105
2016,9,"Sant Andreu",61,"la Sagrera",72,13441
2016,9,"Sant Andreu",61,"la Sagrera",73,17370
2016,9,"Sant Andreu",62,"el Congrés i els Indians",74,16308
2016,9,"Sant Andreu",62,"el Congrés i els Indians",75,16010
2016,9,"Sant Andreu",62,"el Congrés i els Indians",76,15487
2016,9,"Sant Andreu",62,"el Congrés i els Indians",77,15943
2016,9,"Sant Andreu",62,"el Congrés i els Indians",78,15974
2016,9,"Sant Andreu",62,"el Congrés i els Indians",79,17697
2016,9,"Sant Andreu",62,"el Congrés i els Indians",80,17476
2016,9,"Sant Andreu",62,"el Congrés i els Indians",81,17010
2016,9,"Sant Andreu",62,"el Congrés i els Indians",82,16807
2016,9,"Sant Andreu",63,"Navas",83,16925
2016,9,"Sant Andreu",63,"Navas",84,20024
2016,9,"Sant Andreu",63,"Navas",85,16683
2016,9,"Sant Andreu",63,"Navas",86,16706
2016,9,"Sant Andreu",63,"Navas",87,18869
2016,9,"Sant Andreu",63,"Navas",88,15529
2016,9,"Sant Andreu",63,"Navas",89,16182
2016,9,"Sant Andreu",63,"Navas",90,16611
2016,9,"Sant Andreu",63,"Navas",91,16922
2016,9,"Sant Andreu",63,"Navas",92,17098
2016,9,"Sant Andreu",63,"Navas",93,17472
2016,9,"Sant Andreu",63,"Navas",94,16933
2016,9,"Sant Andreu",63,"Navas",95,17251
2016,9,"Sant Andreu",61,"la Sagrera",156,17186
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,14874
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,16268
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,17289
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,16999
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,19247
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,18843
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,24167
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,19251
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,21269
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,17553
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",11,19349
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",12,19261
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",13,17047
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",14,17107
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",15,18201
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",16,19500
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",17,17499
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",18,16312
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",19,17234
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",20,15499
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",21,15190
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",22,17273
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",23,16424
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",24,18463
2016,10,"Sant Martí",64,"Camp de l'Arpa del Clot",25,16273
2016,10,"Sant Martí",65,"el Clot",26,18537
2016,10,"Sant Martí",65,"el Clot",27,18236
2016,10,"Sant Martí",65,"el Clot",28,17296
2016,10,"Sant Martí",65,"el Clot",29,15525
2016,10,"Sant Martí",65,"el Clot",30,17541
2016,10,"Sant Martí",65,"el Clot",31,16697
2016,10,"Sant Martí",65,"el Clot",32,17623
2016,10,"Sant Martí",65,"el Clot",33,20931
2016,10,"Sant Martí",65,"el Clot",34,16305
2016,10,"Sant Martí",65,"el Clot",35,19235
2016,10,"Sant Martí",65,"el Clot",36,19676
2016,10,"Sant Martí",65,"el Clot",37,13764
2016,10,"Sant Martí",65,"el Clot",38,17038
2016,10,"Sant Martí",65,"el Clot",39,15002
2016,10,"Sant Martí",65,"el Clot",40,16895
2016,10,"Sant Martí",65,"el Clot",41,18369
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,14913
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,15372
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,17917
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,20582
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,20106
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,19686
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,20216
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,19221
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,19668
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,21384
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,29131
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,32594
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,28635
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,34526
2016,10,"Sant Martí",68,"el Poblenou",56,14375
2016,10,"Sant Martí",68,"el Poblenou",57,15779
2016,10,"Sant Martí",68,"el Poblenou",58,15522
2016,10,"Sant Martí",68,"el Poblenou",59,19129
2016,10,"Sant Martí",68,"el Poblenou",60,15955
2016,10,"Sant Martí",68,"el Poblenou",61,20772
2016,10,"Sant Martí",68,"el Poblenou",62,21285
2016,10,"Sant Martí",68,"el Poblenou",63,18609
2016,10,"Sant Martí",68,"el Poblenou",64,18659
2016,10,"Sant Martí",68,"el Poblenou",65,19398
2016,10,"Sant Martí",68,"el Poblenou",66,19456
2016,10,"Sant Martí",68,"el Poblenou",67,26338
2016,10,"Sant Martí",68,"el Poblenou",68,22449
2016,10,"Sant Martí",68,"el Poblenou",69,19537
2016,10,"Sant Martí",68,"el Poblenou",70,16079
2016,10,"Sant Martí",68,"el Poblenou",71,20553
2016,10,"Sant Martí",68,"el Poblenou",72,17962
2016,10,"Sant Martí",68,"el Poblenou",73,15553
2016,10,"Sant Martí",68,"el Poblenou",74,15761
2016,10,"Sant Martí",68,"el Poblenou",75,15950
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,21237
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,23020
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,25442
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,19811
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,29672
2016,10,"Sant Martí",70,"el Besòs i el Maresme",81,11853
2016,10,"Sant Martí",70,"el Besòs i el Maresme",82,7576
2016,10,"Sant Martí",70,"el Besòs i el Maresme",83,6991
2016,10,"Sant Martí",70,"el Besòs i el Maresme",84,9411
2016,10,"Sant Martí",70,"el Besòs i el Maresme",85,8755
2016,10,"Sant Martí",70,"el Besòs i el Maresme",86,9803
2016,10,"Sant Martí",70,"el Besòs i el Maresme",87,10295
2016,10,"Sant Martí",70,"el Besòs i el Maresme",88,14308
2016,10,"Sant Martí",70,"el Besòs i el Maresme",89,9424
2016,10,"Sant Martí",70,"el Besòs i el Maresme",90,11375
2016,10,"Sant Martí",70,"el Besòs i el Maresme",91,12720
2016,10,"Sant Martí",70,"el Besòs i el Maresme",92,15948
2016,10,"Sant Martí",70,"el Besòs i el Maresme",93,17246
2016,10,"Sant Martí",71,"Provençals del Poblenou",94,20925
2016,10,"Sant Martí",71,"Provençals del Poblenou",95,13907
2016,10,"Sant Martí",71,"Provençals del Poblenou",96,20185
2016,10,"Sant Martí",71,"Provençals del Poblenou",97,20310
2016,10,"Sant Martí",71,"Provençals del Poblenou",98,17234
2016,10,"Sant Martí",71,"Provençals del Poblenou",99,12387
2016,10,"Sant Martí",71,"Provençals del Poblenou",100,14526
2016,10,"Sant Martí",71,"Provençals del Poblenou",101,15371
2016,10,"Sant Martí",71,"Provençals del Poblenou",102,13952
2016,10,"Sant Martí",71,"Provençals del Poblenou",103,16054
2016,10,"Sant Martí",71,"Provençals del Poblenou",104,17876
2016,10,"Sant Martí",72,"Sant Martí de Provençals",105,16199
2016,10,"Sant Martí",72,"Sant Martí de Provençals",106,16162
2016,10,"Sant Martí",72,"Sant Martí de Provençals",107,20075
2016,10,"Sant Martí",72,"Sant Martí de Provençals",108,14949
2016,10,"Sant Martí",72,"Sant Martí de Provençals",109,14334
2016,10,"Sant Martí",72,"Sant Martí de Provençals",110,14316
2016,10,"Sant Martí",72,"Sant Martí de Provençals",111,15127
2016,10,"Sant Martí",72,"Sant Martí de Provençals",112,20504
2016,10,"Sant Martí",72,"Sant Martí de Provençals",113,14843
2016,10,"Sant Martí",72,"Sant Martí de Provençals",114,12892
2016,10,"Sant Martí",72,"Sant Martí de Provençals",115,14382
2016,10,"Sant Martí",72,"Sant Martí de Provençals",116,13148
2016,10,"Sant Martí",72,"Sant Martí de Provençals",117,14466
2016,10,"Sant Martí",72,"Sant Martí de Provençals",118,18901
2016,10,"Sant Martí",72,"Sant Martí de Provençals",119,14072
2016,10,"Sant Martí",72,"Sant Martí de Provençals",120,14074
2016,10,"Sant Martí",72,"Sant Martí de Provençals",121,13987
2016,10,"Sant Martí",72,"Sant Martí de Provençals",122,18705
2016,10,"Sant Martí",73,"la Verneda i la Pau",123,15050
2016,10,"Sant Martí",73,"la Verneda i la Pau",124,16031
2016,10,"Sant Martí",73,"la Verneda i la Pau",125,14042
2016,10,"Sant Martí",73,"la Verneda i la Pau",126,16428
2016,10,"Sant Martí",73,"la Verneda i la Pau",127,16446
2016,10,"Sant Martí",73,"la Verneda i la Pau",128,16913
2016,10,"Sant Martí",73,"la Verneda i la Pau",129,17336
2016,10,"Sant Martí",73,"la Verneda i la Pau",130,15762
2016,10,"Sant Martí",73,"la Verneda i la Pau",131,18380
2016,10,"Sant Martí",73,"la Verneda i la Pau",132,14374
2016,10,"Sant Martí",73,"la Verneda i la Pau",133,13488
2016,10,"Sant Martí",73,"la Verneda i la Pau",134,13596
2016,10,"Sant Martí",73,"la Verneda i la Pau",135,13790
2016,10,"Sant Martí",73,"la Verneda i la Pau",136,13985
2016,10,"Sant Martí",73,"la Verneda i la Pau",137,11827
2016,10,"Sant Martí",73,"la Verneda i la Pau",138,11223
2016,10,"Sant Martí",73,"la Verneda i la Pau",139,12360
2016,10,"Sant Martí",73,"la Verneda i la Pau",140,11827
2016,10,"Sant Martí",73,"la Verneda i la Pau",141,12410
2016,10,"Sant Martí",73,"la Verneda i la Pau",142,11189
2016,10,"Sant Martí",73,"la Verneda i la Pau",143,12165
2016,10,"Sant Martí",65,"el Clot",234,16545
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,14178
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,15181
2016,10,"Sant Martí",71,"Provençals del Poblenou",237,13621
